category,measurement,segment,min_interval,min_value,max_value,max_interval,token,exact_dose_token,make_extreme_value_quintile,manual_correction_range,added,observation_count,num_quantiles,original_token
respiratory_support,fio2_set,flat,(,0.2,0.3,],"respiratory_support_fio2_set_(0.2,0.3]",0,,,,,,
respiratory_support,fio2_set,flat,(,0.3,0.4,],"respiratory_support_fio2_set_(0.3,0.4]",0,,,,,,
respiratory_support,fio2_set,flat,(,0.4,0.5,],"respiratory_support_fio2_set_(0.4,0.5]",0,,,,,,
respiratory_support,fio2_set,flat,(,0.5,0.6,],"respiratory_support_fio2_set_(0.5,0.6]",0,,,,,,
respiratory_support,fio2_set,flat,(,0.6,0.7,],"respiratory_support_fio2_set_(0.6,0.7]",0,,1.0,,,,
respiratory_support,fio2_set,flat,(,0.7,0.8,],"respiratory_support_fio2_set_(0.7,0.8]",0,,1.0,,,,
respiratory_support,fio2_set,flat,(,0.8,0.9,],"respiratory_support_fio2_set_(0.8,0.9]",0,,1.0,,,,
respiratory_support,fio2_set,flat,(,0.9,1.0,],"respiratory_support_fio2_set_(0.9,1.0]",0,,1.0,,,,
respiratory_support,flow_rate_set,flat,(,0.0,30.0,],"respiratory_support_flow_rate_set_(0.0,30.0]",0,,1.0,,,,
respiratory_support,flow_rate_set,zero,[,0.0,0.0,],"respiratory_support_flow_rate_set_[0.0,0.0]",1,,1.0,zero_token,,,
respiratory_support,flow_rate_set,flat,(,30.0,40.0,],"respiratory_support_flow_rate_set_(30.0,40.0]",0,,,,,,
respiratory_support,flow_rate_set,flat,(,40.0,45.0,],"respiratory_support_flow_rate_set_(40.0,45.0]",0,,,,,,
respiratory_support,flow_rate_set,flat,(,45.0,50.0,],"respiratory_support_flow_rate_set_(45.0,50.0]",0,,,,,,
respiratory_support,flow_rate_set,flat,(,50.0,55.0,],"respiratory_support_flow_rate_set_(50.0,55.0]",0,,,,,,
respiratory_support,flow_rate_set,flat,(,55.0,60.0,],"respiratory_support_flow_rate_set_(55.0,60.0]",0,,,,,,
respiratory_support,flow_rate_set,flat,(,60.0,70.0,],"respiratory_support_flow_rate_set_(60.0,70.0]",0,,,,,,
respiratory_support,flow_rate_set,flat,(,70.0,100.0,],"respiratory_support_flow_rate_set_(70.0,100.0]",0,,,,,,
respiratory_support,inspiratory_time_set,flat,(,0.0,0.7,],"respiratory_support_inspiratory_time_set_(0.0,0.7]",0,,1.0,,,,
respiratory_support,inspiratory_time_set,zero,[,0.0,0.0,],"respiratory_support_inspiratory_time_set_[0.0,0.0]",1,,1.0,zero_token,,,
respiratory_support,inspiratory_time_set,flat,(,0.7,0.8,],"respiratory_support_inspiratory_time_set_(0.7,0.8]",0,,,,,,
respiratory_support,inspiratory_time_set,flat,(,0.8,0.9,],"respiratory_support_inspiratory_time_set_(0.8,0.9]",0,,,,,,
respiratory_support,inspiratory_time_set,flat,(,0.9,1.0,],"respiratory_support_inspiratory_time_set_(0.9,1.0]",0,,,,,,
respiratory_support,inspiratory_time_set,flat,(,1.0,50.0,],"respiratory_support_inspiratory_time_set_(1.0,50.0]",0,,,,,,
respiratory_support,lpm_set,flat,(,0.0,2.0,],"respiratory_support_lpm_set_(0.0,2.0]",0,,1.0,,,,
respiratory_support,lpm_set,zero,[,0.0,0.0,],"respiratory_support_lpm_set_[0.0,0.0]",1,,1.0,zero_token,,,
respiratory_support,lpm_set,flat,(,2.0,3.0,],"respiratory_support_lpm_set_(2.0,3.0]",0,,,,,,
respiratory_support,lpm_set,flat,(,3.0,4.0,],"respiratory_support_lpm_set_(3.0,4.0]",0,,,,,,
respiratory_support,lpm_set,flat,(,4.0,6.0,],"respiratory_support_lpm_set_(4.0,6.0]",0,,,,,,
respiratory_support,lpm_set,flat,(,6.0,9.0,],"respiratory_support_lpm_set_(6.0,9.0]",0,,,,,,
respiratory_support,lpm_set,flat,(,9.0,10.0,],"respiratory_support_lpm_set_(9.0,10.0]",0,1.0,,added,70674.0,5.0,respiratory_support_lpm_set_flat_9_to_40
respiratory_support,lpm_set,flat,(,10.0,15.0,],"respiratory_support_lpm_set_(10.0,15.0]",0,1.0,,added,115777.0,5.0,respiratory_support_lpm_set_flat_9_to_40
respiratory_support,lpm_set,flat,(,15.0,30.0,],"respiratory_support_lpm_set_(15.0,30.0]",0,1.0,,added,66341.0,5.0,respiratory_support_lpm_set_flat_9_to_40
respiratory_support,lpm_set,flat,(,30.0,40.0,),"respiratory_support_lpm_set_(30.0,40.0)",0,1.0,,added,120612.0,5.0,respiratory_support_lpm_set_flat_9_to_40
respiratory_support,lpm_set,flat,(,40.0,60.0,],"respiratory_support_lpm_set_(40.0,60.0]",0,,,,,,
respiratory_support,lpm_set,flat,[,40.0,40.0,],"respiratory_support_lpm_set_[40.0,40.0]",1,1.0,,added,81299.0,5.0,respiratory_support_lpm_set_flat_9_to_40
respiratory_support,mean_airway_pressure_obs,flat,[,0.0,8.57,],"respiratory_support_mean_airway_pressure_obs_[0.0,8.57]",0,,1.0,,,,
respiratory_support,mean_airway_pressure_obs,flat,(,8.57,10.0,],"respiratory_support_mean_airway_pressure_obs_(8.57,10.0]",0,,,,,,
respiratory_support,mean_airway_pressure_obs,flat,(,10.0,11.0,],"respiratory_support_mean_airway_pressure_obs_(10.0,11.0]",0,,,,,,
respiratory_support,mean_airway_pressure_obs,flat,(,11.0,12.0,],"respiratory_support_mean_airway_pressure_obs_(11.0,12.0]",0,,,,,,
respiratory_support,mean_airway_pressure_obs,flat,(,12.0,12.93,],"respiratory_support_mean_airway_pressure_obs_(12.0,12.93]",0,,,,,,
respiratory_support,mean_airway_pressure_obs,flat,(,12.93,13.52,],"respiratory_support_mean_airway_pressure_obs_(12.93,13.52]",0,,,,,,
respiratory_support,mean_airway_pressure_obs,flat,(,13.52,15.0,],"respiratory_support_mean_airway_pressure_obs_(13.52,15.0]",0,,,,,,
respiratory_support,mean_airway_pressure_obs,flat,(,15.0,17.0,),"respiratory_support_mean_airway_pressure_obs_(15.0,17.0)",0,,,,,,
respiratory_support,mean_airway_pressure_obs,flat,[,17.0,17.0,],"respiratory_support_mean_airway_pressure_obs_[17.0,17.0]",1,1.0,,added,20267.0,5.0,respiratory_support_mean_airway_pressure_obs_flat_17_to_50
respiratory_support,mean_airway_pressure_obs,flat,(,17.0,18.0,],"respiratory_support_mean_airway_pressure_obs_(17.0,18.0]",0,1.0,,added,37337.0,5.0,respiratory_support_mean_airway_pressure_obs_flat_17_to_50
respiratory_support,mean_airway_pressure_obs,flat,(,18.0,19.0,],"respiratory_support_mean_airway_pressure_obs_(18.0,19.0]",0,1.0,,added,29187.0,5.0,respiratory_support_mean_airway_pressure_obs_flat_17_to_50
respiratory_support,mean_airway_pressure_obs,flat,(,19.0,21.0,],"respiratory_support_mean_airway_pressure_obs_(19.0,21.0]",0,1.0,,added,29992.0,5.0,respiratory_support_mean_airway_pressure_obs_flat_17_to_50
respiratory_support,mean_airway_pressure_obs,flat,(,21.0,50.0,],"respiratory_support_mean_airway_pressure_obs_(21.0,50.0]",0,1.0,,added,19645.0,5.0,respiratory_support_mean_airway_pressure_obs_flat_17_to_50
respiratory_support,minute_vent_obs,flat,[,0.0,5.4,],"respiratory_support_minute_vent_obs_[0.0,5.4]",0,,1.0,,,,
respiratory_support,minute_vent_obs,flat,(,5.4,6.3,],"respiratory_support_minute_vent_obs_(5.4,6.3]",0,,,,,,
respiratory_support,minute_vent_obs,flat,(,6.3,7.0,],"respiratory_support_minute_vent_obs_(6.3,7.0]",0,,,,,,
respiratory_support,minute_vent_obs,flat,(,7.0,7.7,],"respiratory_support_minute_vent_obs_(7.0,7.7]",0,,,,,,
respiratory_support,minute_vent_obs,flat,(,7.7,8.4,],"respiratory_support_minute_vent_obs_(7.7,8.4]",0,,,,,,
respiratory_support,minute_vent_obs,flat,(,8.4,9.2,],"respiratory_support_minute_vent_obs_(8.4,9.2]",0,,,,,,
respiratory_support,minute_vent_obs,flat,(,9.2,10.1,],"respiratory_support_minute_vent_obs_(9.2,10.1]",0,,,,,,
respiratory_support,minute_vent_obs,flat,(,10.1,11.3,],"respiratory_support_minute_vent_obs_(10.1,11.3]",0,,,,,,
respiratory_support,minute_vent_obs,flat,(,11.3,13.2,],"respiratory_support_minute_vent_obs_(11.3,13.2]",0,,,,,,
respiratory_support,minute_vent_obs,flat,(,13.2,13.8,],"respiratory_support_minute_vent_obs_(13.2,13.8]",0,1.0,,added,10310.0,5.0,respiratory_support_minute_vent_obs_flat_13_to_40
respiratory_support,minute_vent_obs,flat,(,13.8,14.5,],"respiratory_support_minute_vent_obs_(13.8,14.5]",0,1.0,,added,9752.0,5.0,respiratory_support_minute_vent_obs_flat_13_to_40
respiratory_support,minute_vent_obs,flat,(,14.5,15.63,],"respiratory_support_minute_vent_obs_(14.5,15.63]",0,1.0,,added,10182.0,5.0,respiratory_support_minute_vent_obs_flat_13_to_40
respiratory_support,minute_vent_obs,flat,(,15.63,17.6,],"respiratory_support_minute_vent_obs_(15.63,17.6]",0,1.0,,added,9488.0,5.0,respiratory_support_minute_vent_obs_flat_13_to_40
respiratory_support,minute_vent_obs,flat,(,17.6,40.0,],"respiratory_support_minute_vent_obs_(17.6,40.0]",0,1.0,,added,9460.0,5.0,respiratory_support_minute_vent_obs_flat_13_to_40
respiratory_support,peak_inspiratory_pressure_obs,flat,[,0.0,14.0,],"respiratory_support_peak_inspiratory_pressure_obs_[0.0,14.0]",0,,,,,,
respiratory_support,peak_inspiratory_pressure_obs,flat,(,14.0,17.0,],"respiratory_support_peak_inspiratory_pressure_obs_(14.0,17.0]",0,,,,,,
respiratory_support,peak_inspiratory_pressure_obs,flat,(,17.0,18.0,],"respiratory_support_peak_inspiratory_pressure_obs_(17.0,18.0]",0,,,,,,
respiratory_support,peak_inspiratory_pressure_obs,flat,(,18.0,20.0,],"respiratory_support_peak_inspiratory_pressure_obs_(18.0,20.0]",0,,,,,,
respiratory_support,peak_inspiratory_pressure_obs,flat,(,20.0,21.0,],"respiratory_support_peak_inspiratory_pressure_obs_(20.0,21.0]",0,,,,,,
respiratory_support,peak_inspiratory_pressure_obs,flat,(,21.0,23.0,],"respiratory_support_peak_inspiratory_pressure_obs_(21.0,23.0]",0,,,,,,
respiratory_support,peak_inspiratory_pressure_obs,flat,(,23.0,25.0,],"respiratory_support_peak_inspiratory_pressure_obs_(23.0,25.0]",0,,,,,,
respiratory_support,peak_inspiratory_pressure_obs,flat,(,25.0,28.0,],"respiratory_support_peak_inspiratory_pressure_obs_(25.0,28.0]",0,,,,,,
respiratory_support,peak_inspiratory_pressure_obs,flat,(,28.0,31.0,),"respiratory_support_peak_inspiratory_pressure_obs_(28.0,31.0)",0,,,,,,
respiratory_support,peak_inspiratory_pressure_obs,flat,[,31.0,31.0,],"respiratory_support_peak_inspiratory_pressure_obs_[31.0,31.0]",1,1.0,,added,19408.0,5.0,respiratory_support_peak_inspiratory_pressure_obs_flat_31_to_100
respiratory_support,peak_inspiratory_pressure_obs,flat,(,31.0,32.0,],"respiratory_support_peak_inspiratory_pressure_obs_(31.0,32.0]",0,1.0,,added,31323.0,5.0,respiratory_support_peak_inspiratory_pressure_obs_flat_31_to_100
respiratory_support,peak_inspiratory_pressure_obs,flat,(,32.0,34.0,],"respiratory_support_peak_inspiratory_pressure_obs_(32.0,34.0]",0,1.0,,added,30131.0,5.0,respiratory_support_peak_inspiratory_pressure_obs_flat_31_to_100
respiratory_support,peak_inspiratory_pressure_obs,flat,(,34.0,37.0,],"respiratory_support_peak_inspiratory_pressure_obs_(34.0,37.0]",0,1.0,,added,21021.0,5.0,respiratory_support_peak_inspiratory_pressure_obs_flat_31_to_100
respiratory_support,peak_inspiratory_pressure_obs,flat,(,37.0,100.0,],"respiratory_support_peak_inspiratory_pressure_obs_(37.0,100.0]",0,1.0,,added,15411.0,5.0,respiratory_support_peak_inspiratory_pressure_obs_flat_31_to_100
respiratory_support,peak_inspiratory_pressure_set,flat,[,0.0,5.0,],"respiratory_support_peak_inspiratory_pressure_set_(0.0,5.0]",0,,,,,,
respiratory_support,peak_inspiratory_pressure_set,flat,(,5.0,10.0,),"respiratory_support_peak_inspiratory_pressure_set_(5.0,10.0)",1,,,,,,
respiratory_support,peak_inspiratory_pressure_set,flat,[,10.0,10.0,],"respiratory_support_peak_inspiratory_pressure_set_[10.0,10.0]",0,,,,,,
respiratory_support,peak_inspiratory_pressure_set,flat,(,10.0,15.0,],"respiratory_support_peak_inspiratory_pressure_set_(10.0,15.0]",0,,,,,,
respiratory_support,peak_inspiratory_pressure_set,flat,(,15.0,18.0,],"respiratory_support_peak_inspiratory_pressure_set_(15.0,18.0]",0,,,,,,
respiratory_support,peep_obs,flat,[,0.0,5.0,],"respiratory_support_peep_obs_[0.0,5.0]",0,,1.0,,,,
respiratory_support,peep_obs,flat,(,5.0,8.0,],"respiratory_support_peep_obs_(5.0,8.0]",0,,1.0,added,185.0,1.0,respiratory_support_peep_obs_flat_1p9_to_36
respiratory_support,peep_obs,flat,(,8.0,12.0,],"respiratory_support_peep_obs_(8.0,12.0]",0,,1.0,,,,
respiratory_support,peep_obs,flat,(,12.0,15.0,],"respiratory_support_peep_obs_(12.0,15.0]",0,,1.0,,,,
respiratory_support,peep_obs,flat,(,15.0,99999.0,],"respiratory_support_peep_obs_(15.0,99999.0]",0,,1.0,,,,
respiratory_support,peep_set,flat,(,0.0,5.0,),"respiratory_support_peep_set_(0.0,5.0)",0,,,,,,
respiratory_support,peep_set,zero,[,0.0,0.0,],"respiratory_support_peep_set_[0.0,0.0]",1,,,zero_token,,,
respiratory_support,peep_set,flat,[,5.0,5.0,],"respiratory_support_peep_set_[5.0,5.0]",1,,1.0,,,,
respiratory_support,peep_set,flat,(,5.0,8.0,),"respiratory_support_peep_set_(5.0,8.0)",0,,,,,,
respiratory_support,peep_set,flat,[,8.0,8.0,],"respiratory_support_peep_set_[8.0,8.0]",1,,1.0,,,,
respiratory_support,peep_set,flat,(,8.0,10.0,),"respiratory_support_peep_set_(8.0,10.0)",0,,,,,,
respiratory_support,peep_set,flat,[,10.0,10.0,],"respiratory_support_peep_set_[10.0,10.0]",1,1.0,,added,93273.0,5.0,respiratory_support_peep_set_flat_10_to_30
respiratory_support,peep_set,flat,(,10.0,12.0,],"respiratory_support_peep_set_(10.0,12.0]",0,1.0,,added,131619.0,5.0,respiratory_support_peep_set_flat_10_to_30
respiratory_support,peep_set,flat,(,12.0,14.0,],"respiratory_support_peep_set_(12.0,14.0]",0,1.0,,added,59408.0,5.0,respiratory_support_peep_set_flat_10_to_30
respiratory_support,peep_set,flat,(,14.0,30.0,],"respiratory_support_peep_set_(14.0,30.0]",0,1.0,,added,37523.0,5.0,respiratory_support_peep_set_flat_10_to_30
respiratory_support,plateau_pressure_obs,flat,[,0.0,16.0,],"respiratory_support_plateau_pressure_obs_[0.0,16.0]",0,,1.0,,,,
respiratory_support,plateau_pressure_obs,flat,(,16.0,18.0,],"respiratory_support_plateau_pressure_obs_(16.0,18.0]",0,,,,,,
respiratory_support,plateau_pressure_obs,flat,(,18.0,19.0,],"respiratory_support_plateau_pressure_obs_(18.0,19.0]",0,,,,,,
respiratory_support,plateau_pressure_obs,flat,(,19.0,20.0,],"respiratory_support_plateau_pressure_obs_(19.0,20.0]",0,,,,,,
respiratory_support,plateau_pressure_obs,flat,(,20.0,22.0,],"respiratory_support_plateau_pressure_obs_(20.0,22.0]",0,,,,,,
respiratory_support,plateau_pressure_obs,flat,(,22.0,23.0,],"respiratory_support_plateau_pressure_obs_(22.0,23.0]",0,,,,,,
respiratory_support,plateau_pressure_obs,flat,(,23.0,25.0,],"respiratory_support_plateau_pressure_obs_(23.0,25.0]",0,,,,,,
respiratory_support,plateau_pressure_obs,flat,(,25.0,27.0,],"respiratory_support_plateau_pressure_obs_(25.0,27.0]",0,,,,,,
respiratory_support,plateau_pressure_obs,flat,(,27.0,30.0,),"respiratory_support_plateau_pressure_obs_(27.0,30.0)",0,,,,,,
respiratory_support,plateau_pressure_obs,flat,[,30.0,30.0,],"respiratory_support_plateau_pressure_obs_[30.0,30.0]",1,1.0,,added,2960.0,5.0,respiratory_support_plateau_pressure_obs_flat_30_to_76
respiratory_support,plateau_pressure_obs,flat,(,30.0,31.0,],"respiratory_support_plateau_pressure_obs_(30.0,31.0]",0,1.0,,added,4641.0,5.0,respiratory_support_plateau_pressure_obs_flat_30_to_76
respiratory_support,plateau_pressure_obs,flat,(,31.0,32.0,],"respiratory_support_plateau_pressure_obs_(31.0,32.0]",0,1.0,,added,2959.0,5.0,respiratory_support_plateau_pressure_obs_flat_30_to_76
respiratory_support,plateau_pressure_obs,flat,(,32.0,34.0,],"respiratory_support_plateau_pressure_obs_(32.0,34.0]",0,1.0,,added,2752.0,5.0,respiratory_support_plateau_pressure_obs_flat_30_to_76
respiratory_support,plateau_pressure_obs,flat,(,34.0,76.0,],"respiratory_support_plateau_pressure_obs_(34.0,76.0]",0,1.0,,added,2448.0,5.0,respiratory_support_plateau_pressure_obs_flat_30_to_76
respiratory_support,pressure_control_set,flat,(,0.0,18.0,],"respiratory_support_pressure_control_set_(0.0,18.0]",0,,1.0,,,,
respiratory_support,pressure_control_set,zero,[,0.0,0.0,],"respiratory_support_pressure_control_set_[0.0,0.0]",1,,1.0,zero_token,,,
respiratory_support,pressure_control_set,flat,(,18.0,19.0,],"respiratory_support_pressure_control_set_(18.0,19.0]",0,,,,,,
respiratory_support,pressure_control_set,flat,(,19.0,20.0,],"respiratory_support_pressure_control_set_(19.0,20.0]",0,,,,,,
respiratory_support,pressure_control_set,flat,(,20.0,22.0,],"respiratory_support_pressure_control_set_(20.0,22.0]",0,,,,,,
respiratory_support,pressure_control_set,flat,(,22.0,23.0,],"respiratory_support_pressure_control_set_(22.0,23.0]",0,,,,,,
respiratory_support,pressure_control_set,flat,(,23.0,24.0,],"respiratory_support_pressure_control_set_(23.0,24.0]",0,,,,,,
respiratory_support,pressure_control_set,flat,(,24.0,26.0,],"respiratory_support_pressure_control_set_(24.0,26.0]",0,,,,,,
respiratory_support,pressure_control_set,flat,(,26.0,28.0,],"respiratory_support_pressure_control_set_(26.0,28.0]",0,,,,,,
respiratory_support,pressure_control_set,flat,(,28.0,30.0,),"respiratory_support_pressure_control_set_(28.0,30.0)",0,,,,,,
respiratory_support,pressure_control_set,flat,[,30.0,30.0,],"respiratory_support_pressure_control_set_[30.0,30.0]",1,1.0,,added,13987.0,5.0,respiratory_support_pressure_control_set_flat_30_to_50
respiratory_support,pressure_control_set,flat,(,30.0,33.0,],"respiratory_support_pressure_control_set_(30.0,33.0]",0,1.0,,added,18736.0,5.0,respiratory_support_pressure_control_set_flat_30_to_50
respiratory_support,pressure_control_set,flat,(,33.0,50.0,],"respiratory_support_pressure_control_set_(33.0,50.0]",0,1.0,,added,4595.0,5.0,respiratory_support_pressure_control_set_flat_30_to_50
respiratory_support,pressure_support_set,flat,(,0.0,5.0,),"respiratory_support_pressure_support_set_(0.0,5.0)",0,,,,,,
respiratory_support,pressure_support_set,zero,[,0.0,0.0,],"respiratory_support_pressure_support_set_[0.0,0.0]",1,,1.0,zero_token,,,
respiratory_support,pressure_support_set,flat,[,5.0,5.0,],"respiratory_support_pressure_support_set_[5.0,5.0]",1,,1.0,,,,
respiratory_support,pressure_support_set,flat,(,5.0,8.0,],"respiratory_support_pressure_support_set_(5.0,8.0]",0,,,,,,
respiratory_support,pressure_support_set,flat,(,8.0,10.0,),"respiratory_support_pressure_support_set_(8.0,10.0)",0,,,,,,
respiratory_support,pressure_support_set,flat,[,10.0,10.0,],"respiratory_support_pressure_support_set_[10.0,10.0]",1,,1.0,,,,
respiratory_support,pressure_support_set,flat,(,10.0,12.0,],"respiratory_support_pressure_support_set_(10.0,12.0]",0,,,,,,
respiratory_support,pressure_support_set,flat,(,12.0,14.0,],"respiratory_support_pressure_support_set_(12.0,14.0]",0,,,,,,
respiratory_support,pressure_support_set,flat,[,15.0,15.0,],"respiratory_support_pressure_support_set_[15.0,15.0]",1,1.0,1.0,added,7333.0,5.0,respiratory_support_pressure_support_set_flat_14_to_50
respiratory_support,pressure_support_set,flat,(,15.0,18.0,],"respiratory_support_pressure_support_set_(15.0,18.0]",0,1.0,,added,13279.0,5.0,respiratory_support_pressure_support_set_flat_14_to_50
respiratory_support,pressure_support_set,flat,(,18.0,50.0,],"respiratory_support_pressure_support_set_(18.0,50.0]",0,1.0,,added,6012.0,5.0,respiratory_support_pressure_support_set_flat_14_to_50
respiratory_support,resp_rate_obs,flat,[,0.0,13.0,],"respiratory_support_resp_rate_obs_[0.0,13.0]",0,,1.0,,,,
respiratory_support,resp_rate_obs,flat,(,13.0,15.0,],"respiratory_support_resp_rate_obs_(13.0,15.0]",0,,,,,,
respiratory_support,resp_rate_obs,flat,(,15.0,16.0,],"respiratory_support_resp_rate_obs_(15.0,16.0]",0,,,,,,
respiratory_support,resp_rate_obs,flat,(,16.0,18.0,],"respiratory_support_resp_rate_obs_(16.0,18.0]",0,,,,,,
respiratory_support,resp_rate_obs,flat,(,18.0,19.0,],"respiratory_support_resp_rate_obs_(18.0,19.0]",0,,,,,,
respiratory_support,resp_rate_obs,flat,(,19.0,21.0,],"respiratory_support_resp_rate_obs_(19.0,21.0]",0,,,,,,
respiratory_support,resp_rate_obs,flat,(,21.0,23.0,],"respiratory_support_resp_rate_obs_(21.0,23.0]",0,,,,,,
respiratory_support,resp_rate_obs,flat,(,23.0,25.0,],"respiratory_support_resp_rate_obs_(23.0,25.0]",0,,,,,,
respiratory_support,resp_rate_obs,flat,(,25.0,29.0,],"respiratory_support_resp_rate_obs_(25.0,29.0]",0,,,,,,
respiratory_support,resp_rate_obs,flat,(,29.0,30.0,],"respiratory_support_resp_rate_obs_(29.0,30.0]",0,1.0,,added,328357.0,5.0,respiratory_support_resp_rate_obs_flat_29_to_200
respiratory_support,resp_rate_obs,flat,(,30.0,31.0,],"respiratory_support_resp_rate_obs_(30.0,31.0]",0,1.0,,added,266051.0,5.0,respiratory_support_resp_rate_obs_flat_29_to_200
respiratory_support,resp_rate_obs,flat,(,31.0,33.0,],"respiratory_support_resp_rate_obs_(31.0,33.0]",0,1.0,,added,251131.0,5.0,respiratory_support_resp_rate_obs_flat_29_to_200
respiratory_support,resp_rate_obs,flat,(,33.0,36.0,],"respiratory_support_resp_rate_obs_(33.0,36.0]",0,1.0,,added,217690.0,5.0,respiratory_support_resp_rate_obs_flat_29_to_200
respiratory_support,resp_rate_obs,flat,(,36.0,200.0,],"respiratory_support_resp_rate_obs_(36.0,200.0]",0,1.0,,added,181080.0,5.0,respiratory_support_resp_rate_obs_flat_29_to_200
respiratory_support,resp_rate_set,flat,(,0.0,12.0,],"respiratory_support_resp_rate_set_(0.0,12.0]",0,,,,,,
respiratory_support,resp_rate_set,zero,[,0.0,0.0,],"respiratory_support_resp_rate_set_[0.0,0.0]",1,,,zero_token,,,
respiratory_support,resp_rate_set,flat,(,12.0,14.0,],"respiratory_support_resp_rate_set_(12.0,14.0]",0,,1.0,,,,
respiratory_support,resp_rate_set,flat,(,14.0,16.0,],"respiratory_support_resp_rate_set_(14.0,16.0]",0,,,,,,
respiratory_support,resp_rate_set,flat,(,16.0,18.0,],"respiratory_support_resp_rate_set_(16.0,18.0]",0,,,,,,
respiratory_support,resp_rate_set,flat,(,18.0,20.0,],"respiratory_support_resp_rate_set_(18.0,20.0]",0,,,,,,
respiratory_support,resp_rate_set,flat,(,20.0,24.0,],"respiratory_support_resp_rate_set_(20.0,24.0]",0,,,,,,
respiratory_support,resp_rate_set,flat,(,24.0,28.0,),"respiratory_support_resp_rate_set_(24.0,28.0)",0,,,,,,
respiratory_support,resp_rate_set,flat,[,28.0,28.0,],"respiratory_support_resp_rate_set_[28.0,28.0]",1,1.0,,added,22413.0,5.0,respiratory_support_resp_rate_set_flat_28_to_200
respiratory_support,resp_rate_set,flat,(,28.0,30.0,],"respiratory_support_resp_rate_set_(28.0,30.0]",0,1.0,,added,45071.0,5.0,respiratory_support_resp_rate_set_flat_28_to_200
respiratory_support,resp_rate_set,flat,(,30.0,32.0,],"respiratory_support_resp_rate_set_(30.0,32.0]",0,1.0,,added,34303.0,5.0,respiratory_support_resp_rate_set_flat_28_to_200
respiratory_support,resp_rate_set,flat,(,32.0,34.0,],"respiratory_support_resp_rate_set_(32.0,34.0]",0,1.0,,added,19357.0,5.0,respiratory_support_resp_rate_set_flat_28_to_200
respiratory_support,resp_rate_set,flat,(,34.0,200.0,],"respiratory_support_resp_rate_set_(34.0,200.0]",0,1.0,,added,18004.0,5.0,respiratory_support_resp_rate_set_flat_28_to_200
respiratory_support,tidal_volume_obs,flat,[,99.9,203.0,],"respiratory_support_tidal_volume_obs_[99.9,203.0]",0,1.0,,added,13891.0,5.0,respiratory_support_tidal_volume_obs_flat_100_to_288
respiratory_support,tidal_volume_obs,flat,(,203.0,242.0,],"respiratory_support_tidal_volume_obs_(203.0,242.0]",0,1.0,,added,14516.0,5.0,respiratory_support_tidal_volume_obs_flat_100_to_288
respiratory_support,tidal_volume_obs,flat,(,242.0,263.0,],"respiratory_support_tidal_volume_obs_(242.0,263.0]",0,1.0,,added,14651.0,5.0,respiratory_support_tidal_volume_obs_flat_100_to_288
respiratory_support,tidal_volume_obs,flat,(,263.0,277.0,],"respiratory_support_tidal_volume_obs_(263.0,277.0]",0,1.0,,added,14337.0,5.0,respiratory_support_tidal_volume_obs_flat_100_to_288
respiratory_support,tidal_volume_obs,flat,(,277.0,288.0,],"respiratory_support_tidal_volume_obs_(277.0,288.0]",0,1.0,,added,14506.0,5.0,respiratory_support_tidal_volume_obs_flat_100_to_288
respiratory_support,tidal_volume_obs,flat,(,288.0,325.0,],"respiratory_support_tidal_volume_obs_(288.0,325.0]",0,,,,,,
respiratory_support,tidal_volume_obs,flat,(,325.0,353.0,],"respiratory_support_tidal_volume_obs_(325.0,353.0]",0,,,,,,
respiratory_support,tidal_volume_obs,flat,(,353.0,379.0,],"respiratory_support_tidal_volume_obs_(353.0,379.0]",0,,,,,,
respiratory_support,tidal_volume_obs,flat,(,379.0,404.0,],"respiratory_support_tidal_volume_obs_(379.0,404.0]",0,,,,,,
respiratory_support,tidal_volume_obs,flat,(,404.0,432.0,],"respiratory_support_tidal_volume_obs_(404.0,432.0]",0,,,,,,
respiratory_support,tidal_volume_obs,flat,(,432.0,463.0,],"respiratory_support_tidal_volume_obs_(432.0,463.0]",0,,,,,,
respiratory_support,tidal_volume_obs,flat,(,463.0,507.0,],"respiratory_support_tidal_volume_obs_(463.0,507.0]",0,,,,,,
respiratory_support,tidal_volume_obs,flat,(,507.0,580.0,],"respiratory_support_tidal_volume_obs_(507.0,580.0]",0,,,,,,
respiratory_support,tidal_volume_obs,flat,(,580.0,603.0,],"respiratory_support_tidal_volume_obs_(580.0,603.0]",0,1.0,,added,14338.0,5.0,respiratory_support_tidal_volume_obs_flat_580_to_3000
respiratory_support,tidal_volume_obs,flat,(,603.0,636.0,],"respiratory_support_tidal_volume_obs_(603.0,636.0]",0,1.0,,added,14730.0,5.0,respiratory_support_tidal_volume_obs_flat_580_to_3000
respiratory_support,tidal_volume_obs,flat,(,636.0,684.0,],"respiratory_support_tidal_volume_obs_(636.0,684.0]",0,1.0,,added,14393.0,5.0,respiratory_support_tidal_volume_obs_flat_580_to_3000
respiratory_support,tidal_volume_obs,flat,(,684.0,774.0,],"respiratory_support_tidal_volume_obs_(684.0,774.0]",0,1.0,,added,14292.0,5.0,respiratory_support_tidal_volume_obs_flat_580_to_3000
respiratory_support,tidal_volume_obs,flat,(,774.0,3000.0,],"respiratory_support_tidal_volume_obs_(774.0,3000.0]",0,1.0,,added,14221.0,5.0,respiratory_support_tidal_volume_obs_flat_580_to_3000
